date,region,temp_avg_c,temp_max_c,temp_min_c,precip_mm,sunshine_h,snowfall_cm,humidity_pct,station_count
2015-01-20,中部,2.893333333333333,7.473333333333333,-1.2733333333333332,0.2,6.026666666666667,0.2727272727272727,68.2,15
2015-01-20,九州沖縄,8.625,13.7,4.2625,0.0,7.55,0.0,65.375,8
2015-01-20,北海道,-4.8125,-1.5625,-9.4,4.4375,3.15,6.25,72.625,8
2015-01-20,四国,6.7,12.0,2.05,0.0,9.100000000000001,0.0,57.0,4
2015-01-20,東北,-0.48750000000000004,1.9124999999999999,-3.0375,1.125,5.075,2.25,66.375,8
2015-01-20,近畿,5.55,9.225,2.1500000000000004,0.875,3.8125,0.0,69.25,8
2015-01-20,関東,5.0,10.233333333333333,0.9111111111111112,0.0,9.433333333333332,0.0,47.55555555555556,9
2015-01-21,中国,6.799999999999999,11.185714285714285,2.8857142857142857,4.0,1.6285714285714286,0.0,73.0,7
2015-01-21,中部,3.1933333333333334,8.186666666666666,-1.6733333333333333,0.3,3.4466666666666668,0.0,68.66666666666667,15
2015-01-21,九州沖縄,10.0875,13.3875,7.0625,11.625,0.2,0.0,80.875,8
2015-01-21,北海道,-3.5375,0.2875,-7.875,0.0,6.3125,0.0,69.25,8
2015-01-21,四国,7.6,11.275,3.875,4.75,1.9249999999999998,0.0,70.25,4
2015-01-21,東北,-1.275,2.425,-6.05,0.0,4.1625,0.125,74.25,8
2015-01-21,近畿,5.2375,9.5625,0.675,0.25,2.0125,0.0,68.5,8
2015-01-21,関東,2.4222222222222225,4.877777777777777,-0.19999999999999987,3.5,0.011111111111111112,0.0,67.55555555555556,9
2015-01-22,中国,7.828571428571429,11.542857142857143,6.014285714285714,15.571428571428571,0.8714285714285713,0.0,85.42857142857143,7
2015-01-22,中部,4.6866666666666665,6.413333333333333,2.8800000000000003,20.266666666666666,0.0,2.727272727272727,91.2,15
2015-01-22,九州沖縄,9.9125,13.049999999999999,7.6125,3.6875,2.2,0.0,79.0,8
2015-01-22,北海道,-1.375,1.6125,-5.6375,2.4375,0.8125,4.75,81.125,8
2015-01-22,四国,9.024999999999999,12.325,7.175,6.125,0.575,0.0,80.5,4
2015-01-22,東北,0.5375,2.675,-1.9625,2.625,0.0,0.875,89.625,8
2015-01-22,近畿,7.825,9.3875,6.1375,14.375,0.0,0.0,91.125,8
2015-01-22,関東,4.7555555555555555,5.944444444444445,3.3555555555555556,7.833333333333333,0.0,0.0,88.88888888888889,9
2015-01-23,中国,5.942857142857143,8.285714285714286,2.2285714285714286,2.4285714285714284,0.8285714285714286,0.0,64.28571428571429,7
2015-01-23,中部,4.7733333333333325,8.566666666666666,0.7266666666666666,1.7666666666666666,4.886666666666667,0.18181818181818182,68.53333333333333,15
2015-01-23,九州沖縄,8.3125,12.2875,4.3,0.0625,5.775,0.0,60.25,8
2015-01-23,北海道,-0.23750000000000002,0.95,-1.4625,10.75,0.2,13.375,86.125,8
2015-01-23,四国,7.425,10.025,3.15,2.125,4.35,0.0,55.75,4
2015-01-23,東北,2.8875,6.0875,0.4625,1.25,3.1125,0.5,73.375,8
2015-01-23,近畿,6.1125,8.8375,3.825,3.625,1.625,0.0,70.625,8
2015-01-23,関東,6.388888888888889,11.822222222222223,2.1333333333333333,4.555555555555555,5.877777777777777,0.0,60.888888888888886,9
2015-01-24,中国,5.7,11.242857142857144,0.6,0.0,5.528571428571429,0.0,71.71428571428571,7
2015-01-24,中部,3.4133333333333336,8.726666666666667,-0.8599999999999999,1.1,6.566666666666666,0.0,65.0,15
2015-01-24,九州沖縄,7.975,14.4375,2.45,0.0,7.25,0.0,69.375,8
2015-01-24,北海道,-1.875,0.28750000000000003,-4.7125,1.6875,4.325,1.75,71.375,8
2015-01-24,四国,6.05,11.6,0.825,0.0,9.55,0.0,62.75,4
2015-01-24,東北,1.45,4.925,-1.8875000000000002,0.0625,5.8875,0.375,63.625,8
2015-01-24,近畿,5.975,10.6875,1.95,0.0,7.4375,0.0,65.375,8
2015-01-24,関東,4.211111111111111,9.100000000000001,-0.23333333333333328,0.0,6.077777777777778,0.0,52.44444444444444,9
2015-01-25,中国,6.857142857142857,11.9,2.3428571428571425,0.0,5.6571428571428575,0.0,70.0,7
2015-01-25,中部,4.92,10.020000000000001,0.38000000000000006,0.3,6.486666666666666,0.0,70.53333333333333,15
2015-01-25,九州沖縄,10.1,15.4875,4.6375,0.4375,7.175000000000001,0.0,72.875,8
2015-01-25,北海道,-3.1625,0.25,-7.2875,0.1875,6.7375,0.0,70.875,8
2015-01-25,四国,7.6,12.375,2.825,0.0,6.975,0.0,67.5,4
2015-01-25,東北,1.2625,6.1625,-2.525,0.0625,5.475,0.5,72.25,8
2015-01-25,近畿,6.7,11.4375,2.625,0.0,7.3625,0.0,68.25,8
2015-01-25,関東,5.6,11.422222222222222,-0.2666666666666667,0.0,6.944444444444445,0.0,64.11111111111111,9
2015-01-26,中国,8.485714285714286,10.6,5.814285714285715,17.357142857142858,0.028571428571428574,0.0,88.57142857142857,7
2015-01-26,中部,6.753333333333333,11.8,1.8666666666666667,13.066666666666666,2.8866666666666663,0.0,74.53333333333333,15
2015-01-26,九州沖縄,12.6375,15.35,10.225,17.5625,1.4,0.0,88.75,8
2015-01-26,北海道,-0.5249999999999999,3.0,-6.0,0.5625,2.6,0.75,79.125,8
2015-01-26,四国,8.65,11.625,5.85,22.5,0.05,0.0,87.75,4
2015-01-26,東北,2.925,6.2125,0.08749999999999994,0.0,1.15,0.0,81.75,8
2015-01-26,近畿,7.75,10.8,4.3375,26.125,0.3375,0.0,83.625,8
2015-01-26,関東,8.588888888888889,13.077777777777778,4.877777777777777,1.6666666666666667,4.733333333333333,0.0,73.0,9
2015-01-27,中国,8.714285714285714,13.528571428571428,4.271428571428571,3.9285714285714284,3.4285714285714284,0.0,78.0,7
2015-01-27,中部,6.506666666666666,10.513333333333332,2.5933333333333333,10.066666666666666,2.8466666666666667,0.2727272727272727,82.93333333333334,15
2015-01-27,九州沖縄,11.825,15.6375,9.15,0.9375,3.4125,0.0,75.75,8
2015-01-27,北海道,0.875,4.9875,-3.8875,2.5625,0.575,0.5,81.625,8
2015-01-27,四国,11.05,15.9,6.75,0.0,5.625,0.0,69.5,4
2015-01-27,東北,3.2625,7.7625,-0.07500000000000001,1.75,1.275,0.125,78.625,8
2015-01-27,近畿,8.9875,13.35,4.275,4.25,2.475,0.0,81.5,8
2015-01-27,関東,9.155555555555557,15.177777777777777,5.366666666666666,10.722222222222221,5.866666666666666,0.0,73.11111111111111,9
2015-01-28,中国,3.857142857142857,6.785714285714286,1.2714285714285716,1.0,2.757142857142857,0.2,71.28571428571429,7
2015-01-28,中部,1.7266666666666666,5.3933333333333335,-1.4866666666666666,0.03333333333333333,5.673333333333333,0.18181818181818182,57.4,15
2015-01-28,九州沖縄,8.8,11.6875,6.2125,0.1875,4.4125,0.0,60.375,8
2015-01-28,北海道,-5.2125,-2.8,-8.325,0.875,5.5874999999999995,2.0,59.125,8
2015-01-28,四国,5.275,7.675,2.65,0.0,3.3,0.0,55.75,4
2015-01-28,東北,-1.5875,0.9375,-3.8375,2.1875,3.375,5.75,66.0,8
2015-01-28,近畿,3.0625,5.975,0.7625000000000001,0.375,4.475,0.0,64.875,8
2015-01-28,関東,3.966666666666667,7.888888888888889,-0.07777777777777782,1.1666666666666667,5.655555555555555,0.0,49.77777777777778,9
2015-01-29,中国,2.9428571428571426,6.014285714285714,0.01428571428571425,0.9285714285714286,0.1285714285714286,0.0,70.28571428571429,7
2015-01-29,中部,1.2333333333333334,5.206666666666666,-3.02,0.0,4.12,0.18181818181818182,59.46666666666667,15
2015-01-29,九州沖縄,7.6000000000000005,10.375,5.225,7.125,0.5625,0.0,75.125,8
2015-01-29,北海道,-5.0125,-1.275,-9.3875,0.25,6.2,0.875,63.0,8
2015-01-29,四国,4.45,7.75,0.6000000000000001,0.25,2.625,0.0,59.0,4
2015-01-29,東北,-0.8999999999999999,3.0625,-4.3375,1.3125,4.5375,2.5,69.375,8
2015-01-29,近畿,2.8375,5.625,-0.4125,0.0,1.3625,0.0,69.125,8
2015-01-29,関東,2.8666666666666667,7.577777777777778,-1.9444444444444444,0.0,7.388888888888889,0.0,47.55555555555556,9
2015-01-30,中国,4.2,7.8428571428571425,1.1428571428571428,12.428571428571429,0.7857142857142857,0.0,84.0,7
2015-01-30,中部,2.68,4.633333333333334,0.9266666666666665,12.633333333333333,0.020000000000000004,3.4545454545454546,86.53333333333333,15
2015-01-30,九州沖縄,8.5125,11.7375,6.4375,7.5,0.95,0.0,81.75,8
2015-01-30,北海道,-2.275,1.425,-6.975,0.125,4.5875,0.75,71.625,8
2015-01-30,四国,5.65,9.375,2.825,8.75,1.5499999999999998,0.0,80.25,4
2015-01-30,東北,-0.9625,0.65,-2.9875,11.9375,0.2125,13.5,87.25,8
2015-01-30,近畿,4.4875,6.5625,2.5375,9.375,0.15000000000000002,0.0,87.0,8
2015-01-30,関東,2.511111111111111,4.833333333333333,0.6777777777777777,14.777777777777779,0.0,0.8888888888888888,85.77777777777777,9
2015-01-31,中国,3.414285714285714,6.328571428571428,1.0714285714285714,2.2142857142857144,2.8857142857142857,0.2,68.57142857142857,7
2015-01-31,中部,2.24,5.713333333333334,-1.2866666666666666,2.566666666666667,4.52,1.1818181818181819,67.33333333333333,15
2015-01-31,九州沖縄,6.6375,9.7375,3.95,0.0625,5.4125,0.0,56.625,8
2015-01-31,北海道,-0.9375,1.4000000000000001,-3.725,4.0625,1.6,2.625,78.875,8
2015-01-31,四国,5.0,8.1,2.55,0.0,5.75,0.0,53.25,4
2015-01-31,東北,1.3,4.9125,-1.9875,6.0,3.4,4.25,83.0,8
2015-01-31,近畿,3.2,6.1,0.675,1.375,4.45,1.4285714285714286,69.0,8
2015-01-31,関東,4.277777777777778,9.600000000000001,0.35555555555555557,0.0,9.133333333333333,0.0,55.111111111111114,9
2015-02-01,中国,3.2285714285714286,7.257142857142857,0.07142857142857142,0.21428571428571427,2.9428571428571426,0.0,64.14285714285714,7
2015-02-01,中部,0.6733333333333333,4.62,-2.36,1.6666666666666667,5.84,2.090909090909091,62.6,15
2015-02-01,九州沖縄,6.4625,11.4125,2.5875,0.0,8.0,0.0,62.625,8
2015-02-01,北海道,-2.4875,-0.8875,-4.15,3.5,2.1625,3.625,72.25,8
2015-02-01,四国,3.9749999999999996,8.225,0.6000000000000001,0.0,6.550000000000001,0.0,51.5,4
2015-02-01,東北,-0.21250000000000002,1.9124999999999999,-2.1375,1.3125,4.4750000000000005,2.5,68.5,8
2015-02-01,近畿,2.5625,6.2,0.037500000000000026,1.25,3.3375,1.2857142857142858,72.5,8
2015-02-01,関東,3.266666666666667,7.8999999999999995,-0.05555555555555561,0.0,9.766666666666667,0.0,36.888888888888886,9
2015-02-02,中国,3.585714285714286,7.742857142857143,-0.2714285714285714,0.42857142857142855,2.0285714285714285,0.0,68.42857142857143,7
2015-02-02,中部,1.353333333333333,6.026666666666667,-2.453333333333333,0.26666666666666666,5.7733333333333325,0.18181818181818182,61.2,15
2015-02-02,九州沖縄,6.800000000000001,11.225000000000001,2.95,0.0,2.275,0.0,63.625,8
2015-02-02,北海道,-3.1625,-1.375,-5.05,2.125,2.6125,1.75,66.375,8
2015-02-02,四国,4.5,9.3,-0.024999999999999994,0.0,5.475,0.0,57.5,4
2015-02-02,東北,-0.2125,2.625,-2.75,0.0625,4.975,1.0,63.375,8
2015-02-02,近畿,3.8125,6.3125,1.1625,0.0,1.0625,0.0,67.0,8
2015-02-02,関東,3.322222222222222,8.444444444444445,-0.7444444444444445,0.0,9.644444444444444,0.0,41.77777777777778,9
2015-02-03,中国,4.5285714285714285,9.057142857142857,0.8714285714285713,0.0,1.842857142857143,0.0,65.14285714285714,7
